ModelName,Technique,Proportion,Step,validation_loss,memory_used,inference_time,f1_score,auc_score
AE512_128x64_cnf_week,ga1week-first,70,base_models,0.0010276664979755878,0.56591796875,0.8964223861694336,0.9,0.9024446282510799
AE512_64x32_cnf_month,ga1week-first,70,base_models,0.0015245802933350205,0.26904296875,0.7202150821685791,0.9056372549019608,0.9064653984008822
AE512_64x32_cnf_week,ga1week-first,70,base_models,0.002003191038966179,0.26904296875,0.8737349510192871,0.9036668738346799,0.9055923168826395
AE512_256x128_cnf_month,ga1week-first,70,pruned_models,0.03282703459262848,1.0615234375,0.6838443279266357,0.6582278481012658,0.5
AE512_256x128_cnf_week,ga1week-first,70,pruned_models,0.016755104064941406,1.04931640625,0.7199606895446777,0.6582278481012658,0.5
AE512_128x64_cnf_month,ga1week-first,70,pruned_models,0.016375383362174034,0.48046875,0.7217836380004883,0.6582278481012658,0.5
AE512_128x64_cnf_week,ga1week-first,70,pruned_models,0.017657069489359856,0.47802734375,0.7545268535614014,0.6582278481012658,0.5
AE512_64x32_cnf_month,ga1week-first,70,pruned_models,0.0511312298476696,0.2275390625,0.7078533172607422,0.6582278481012658,0.5
AE512_64x32_cnf_week,ga1week-first,70,pruned_models,0.02153828740119934,0.2275390625,1.057020664215088,0.6582278481012658,0.5
AE512_256x128_cnf_month,ga1week-first,70,fine-tuned_models,0.0006713782204315066,1.0615234375,1.064192533493042,0.9001248439450686,0.9024676040805074
AE512_256x128_cnf_week,ga1week-first,70,fine-tuned_models,0.0007122933166101575,1.04931640625,0.6729581356048584,0.900562851782364,0.9030419998161934
AE512_128x64_cnf_month,ga1week-first,70,fine-tuned_models,0.0009436615509912372,0.48046875,0.7899956703186035,0.9029896278218426,0.9035015164047422
AE512_128x64_cnf_week,ga1week-first,70,fine-tuned_models,0.0011153614614158869,0.47802734375,0.9343307018280029,0.9015873015873016,0.905201727782373
AE512_64x32_cnf_month,ga1week-first,70,fine-tuned_models,0.001673671416938305,0.2275390625,0.6538035869598389,0.9049716803020768,0.9077979965076739
AE512_64x32_cnf_week,ga1week-first,70,fine-tuned_models,0.002139090560376644,0.2275390625,1.0609560012817383,0.9049382716049382,0.9063275434243175
AE512_256x128_cnf_month,ga1week-bottleneck,90,base_models,0.0005706837982870638,1.25439453125,0.7771415710449219,0.8961352657004831,0.8957816377171217
AE512_256x128_cnf_week,ga1week-bottleneck,90,base_models,0.0006333083147183061,1.25439453125,0.653449535369873,0.899002493765586,0.9012728609502805
AE512_128x64_cnf_month,ga1week-bottleneck,90,base_models,0.0008651583921164274,0.56591796875,0.6249279975891113,0.9036585365853659,0.904121863799283
AE512_128x64_cnf_week,ga1week-bottleneck,90,base_models,0.0010090084979310632,0.56591796875,0.56451416015625,0.8986232790988736,0.9012039334619979
AE512_64x32_cnf_month,ga1week-bottleneck,90,base_models,0.0015977096045389771,0.26904296875,0.5965421199798584,0.9085328422344997,0.9094752320558771
AE512_64x32_cnf_week,ga1week-bottleneck,90,base_models,0.0018283501267433167,0.26904296875,0.5978481769561768,0.9068776628119294,0.9072006249425604
AE512_256x128_cnf_month,ga1week-bottleneck,90,pruned_models,0.0011977655813097954,1.22900390625,0.85101318359375,0.8961201501877347,0.898768495542689
AE512_256x128_cnf_week,ga1week-bottleneck,90,pruned_models,0.0012809032341465354,1.22900390625,1.0291492938995361,0.8973384030418251,0.9009741751677236
AE512_128x64_cnf_month,ga1week-bottleneck,90,pruned_models,0.0017925421707332134,0.55908203125,0.6492757797241211,0.885286783042394,0.8878779523940814
AE512_128x64_cnf_week,ga1week-bottleneck,90,pruned_models,0.002089386573061347,0.55908203125,0.5901305675506592,0.8782874617737003,0.8791011855527984
AE512_64x32_cnf_month,ga1week-bottleneck,90,pruned_models,0.004930898547172546,0.26708984375,0.6331562995910645,0.8859315589353612,0.8900147045308335
AE512_64x32_cnf_week,ga1week-bottleneck,90,pruned_models,0.005782655440270901,0.26708984375,0.6326725482940674,0.8481012658227848,0.8535061115706276
AE512_256x128_cnf_month,ga1week-bottleneck,90,fine-tuned_models,0.0006120294565334916,1.22900390625,0.8113329410552979,0.9051833122629582,0.9083264405845051
AE512_256x128_cnf_week,ga1week-bottleneck,90,fine-tuned_models,0.0006904887268319726,1.22900390625,1.2869410514831543,0.9016493585827734,0.9022608216156602
AE512_128x64_cnf_month,ga1week-bottleneck,90,fine-tuned_models,0.000930743059143424,0.55908203125,0.635869026184082,0.9024238657551275,0.9043745979229851
AE512_128x64_cnf_week,ga1week-bottleneck,90,fine-tuned_models,0.0010830839164555073,0.55908203125,0.5861115455627441,0.8973570989551322,0.8984927855895598
AE512_64x32_cnf_month,ga1week-bottleneck,90,fine-tuned_models,0.0019819571170955896,0.26708984375,0.5953817367553711,0.9045592705167174,0.904788162852679
AE512_64x32_cnf_week,ga1week-bottleneck,90,fine-tuned_models,0.002065874170511961,0.26708984375,0.5833315849304199,0.8985863552550707,0.8997105045492141
AE512_256x128_cnf_month,ga1week-bottleneck,70,base_models,0.0005607178318314254,1.25439453125,0.5859813690185547,0.895910780669145,0.8977345832184542
AE512_256x128_cnf_week,ga1week-bottleneck,70,base_models,0.0006606863462366164,1.25439453125,0.5779199600219727,0.8945362134688691,0.8984927855895598
AE512_128x64_cnf_month,ga1week-bottleneck,70,base_models,0.0008917814120650291,0.56591796875,0.5958361625671387,0.9035846724351051,0.9050868486352356
AE512_128x64_cnf_week,ga1week-bottleneck,70,base_models,0.001010520732961595,0.56591796875,0.5998830795288086,0.9023779724655819,0.9048570903409614
AE512_64x32_cnf_month,ga1week-bottleneck,70,base_models,0.0015225250972434878,0.26904296875,0.5997040271759033,0.9081885856079405,0.9098887969855711
AE512_64x32_cnf_week,ga1week-bottleneck,70,base_models,0.001744937035255134,0.26904296875,0.6337230205535889,0.9007352941176471,0.9015945225622646
AE512_256x128_cnf_month,ga1week-bottleneck,70,pruned_models,0.0028478670865297318,1.17822265625,0.6251645088195801,0.8897196261682243,0.8921514566675858
AE512_256x128_cnf_week,ga1week-bottleneck,70,pruned_models,0.00341745070181787,1.17822265625,0.6076056957244873,0.8763339610797238,0.8798364120944766
AE512_128x64_cnf_month,ga1week-bottleneck,70,pruned_models,0.0036410714965313673,0.54638671875,0.5912365913391113,0.8753086419753087,0.8771022883926111
AE512_128x64_cnf_week,ga1week-bottleneck,70,pruned_models,0.0054421452805399895,0.54638671875,0.6354563236236572,0.8528864059590316,0.8556888153662346
AE512_64x32_cnf_month,ga1week-bottleneck,70,pruned_models,0.008224686607718468,0.26416015625,0.631328821182251,0.7557117750439367,0.7471969488098521
AE512_64x32_cnf_week,ga1week-bottleneck,70,pruned_models,0.008164209313690662,0.26416015625,0.6377885341644287,0.8537647790914747,0.8568605826670342
AE512_256x128_cnf_month,ga1week-bottleneck,70,fine-tuned_models,0.0007368017686530948,1.17822265625,0.5967590808868408,0.9047619047619048,0.907269552430843
AE512_256x128_cnf_week,ga1week-bottleneck,70,fine-tuned_models,0.0008746630628593266,1.17822265625,0.5891199111938477,0.904380012338063,0.9057301718592041
AE512_128x64_cnf_month,ga1week-bottleneck,70,fine-tuned_models,0.0012557030422613025,0.54638671875,0.578233003616333,0.9056603773584906,0.9084183439022149
AE512_128x64_cnf_week,ga1week-bottleneck,70,fine-tuned_models,0.0013072226429358125,0.54638671875,0.5929725170135498,0.9014778325123153,0.902720338204209
AE512_64x32_cnf_month,ga1week-bottleneck,70,fine-tuned_models,0.0026205359026789665,0.26416015625,0.5675981044769287,0.900549115314216,0.9010660784854332
AE512_64x32_cnf_week,ga1week-bottleneck,70,fine-tuned_models,0.002611895091831684,0.26416015625,0.5797514915466309,0.892572130141191,0.8936448855803695
AE512_64x32_cnf_week,pruning-decoder,90,base_models,0.0017411416629329324,0.26904296875,1.338472604751587,0.9029003783102144,0.9059369543240511
AE512_128x64_cnf_week,pruning-decoder,90,base_models,0.0009996294975280762,0.56591796875,1.1792855262756348,0.897908979089791,0.8990901571546732
AE512_64x32_cnf_month,pruning-decoder,90,base_models,0.001574352034367621,0.26904296875,1.2544140815734863,0.9064837905236908,0.9085791747082069
AE512_128x64_cnf_month,pruning-decoder,90,base_models,0.0008659359882585704,0.56591796875,1.2059988975524902,0.9022277227722773,0.903846153846154
AE512_256x128_cnf_week,pruning-decoder,90,base_models,0.0006673801690340042,1.25439453125,1.1668684482574463,0.8941469489414695,0.8964249609410899
AE512_256x128_cnf_month,pruning-decoder,90,base_models,0.0005594597314484417,1.25439453125,1.282588005065918,0.896421845574388,0.8993199154489477
AE512_64x32_cnf_week,pruning-decoder,90,pruned_models,0.02947165071964264,0.2568359375,1.0979487895965576,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-decoder,90,pruned_models,0.07442077994346619,0.53759765625,1.060070276260376,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-decoder,90,pruned_models,0.007816691882908344,0.2568359375,1.2899398803710938,0.8657465495608532,0.8694972888521275
AE512_128x64_cnf_month,pruning-decoder,90,pruned_models,0.01440533995628357,0.53759765625,0.8584468364715576,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-decoder,90,pruned_models,0.1625501960515976,1.19091796875,1.1222341060638428,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-decoder,90,pruned_models,0.0006592468125745654,1.19091796875,0.8674554824829102,0.902871105681124,0.9034785405753147
AE512_64x32_cnf_week,pruning-decoder,90,fine-tuned_models,0.0017870452720671892,0.2568359375,1.5793631076812744,0.9026993094789705,0.9054085102472199
AE512_128x64_cnf_week,pruning-decoder,90,fine-tuned_models,0.0009966247016564012,0.53759765625,1.0143582820892334,0.9035409035409036,0.9040988879698557
AE512_64x32_cnf_month,pruning-decoder,90,fine-tuned_models,0.001569931278936565,0.2568359375,1.3356561660766602,0.9055900621118013,0.9074303832368349
AE512_128x64_cnf_month,pruning-decoder,90,fine-tuned_models,0.0008642074535600841,0.53759765625,1.0983667373657227,0.9025,0.9048800661703889
AE512_256x128_cnf_week,pruning-decoder,90,fine-tuned_models,0.0006626180256716907,1.19091796875,0.8256039619445801,0.8930581613508443,0.8957356860582667
AE512_256x128_cnf_month,pruning-decoder,90,fine-tuned_models,0.000550814438611269,1.19091796875,1.495295524597168,0.8966789667896679,0.8978724381950189
AE512_64x32_cnf_week,ga1week-decoder,70,base_models,0.0017442320240661502,0.26904296875,0.6138629913330078,0.8999378495960224,0.9019391600036761
AE512_128x64_cnf_week,ga1week-decoder,70,base_models,0.001011558691971004,0.56591796875,0.7019894123077393,0.8986948415164698,0.9007214410440217
AE512_64x32_cnf_month,ga1week-decoder,70,base_models,0.001630164566449821,0.26904296875,0.6307857036590576,0.9063444108761329,0.9061207609594707
AE512_128x64_cnf_month,ga1week-decoder,70,base_models,0.0008492867345921695,0.56591796875,0.6042027473449707,0.9029896278218426,0.9035015164047422
AE512_256x128_cnf_week,ga1week-decoder,70,base_models,0.0006610199343413115,1.25439453125,0.6303472518920898,0.8974683544303798,0.900997150997151
AE512_256x128_cnf_month,ga1week-decoder,70,base_models,0.0005939182010479271,1.25439453125,0.5868699550628662,0.8993788819875776,0.9013417884385627
AE512_64x32_cnf_week,ga1week-decoder,70,pruned_models,0.026655729860067368,0.2275390625,0.5903940200805664,0.6582278481012658,0.5
AE512_128x64_cnf_week,ga1week-decoder,70,pruned_models,0.007338495459407568,0.48046875,0.8870105743408203,0.7700797057020233,0.7718959654443526
AE512_64x32_cnf_month,ga1week-decoder,70,pruned_models,0.02737662009894848,0.2275390625,0.58640456199646,0.6582278481012658,0.5
AE512_128x64_cnf_month,ga1week-decoder,70,pruned_models,0.008252671919763088,0.48046875,0.6181302070617676,0.8005098789037604,0.8089330024813897
AE512_256x128_cnf_week,ga1week-decoder,70,pruned_models,0.0043272413313388824,1.06640625,0.6243250370025635,0.7438118811881188,0.7479781270103851
AE512_256x128_cnf_month,ga1week-decoder,70,pruned_models,0.00267374562099576,1.05908203125,0.6184444427490234,0.857487922705314,0.8568146310081795
AE512_64x32_cnf_week,ga1week-decoder,70,fine-tuned_models,0.0018252091249451041,0.2275390625,0.599365234375,0.9006870705808869,0.9030649756456208
AE512_128x64_cnf_week,ga1week-decoder,70,fine-tuned_models,0.001036615576595068,0.48046875,0.7968268394470215,0.9021601016518425,0.9057990993474865
AE512_64x32_cnf_month,ga1week-decoder,70,fine-tuned_models,0.0017625484615564346,0.2275390625,0.6324594020843506,0.9064475347661188,0.9095441595441596
AE512_128x64_cnf_month,ga1week-decoder,70,fine-tuned_models,0.0008600782020948827,0.48046875,0.5889794826507568,0.9032663316582915,0.9060058818123333
AE512_256x128_cnf_week,ga1week-decoder,70,fine-tuned_models,0.000667076266836375,1.06640625,0.6205213069915771,0.8979074191502854,0.9015715467328371
AE512_256x128_cnf_month,ga1week-decoder,70,fine-tuned_models,0.000592087977565825,1.05908203125,0.6158857345581055,0.9002493765586035,0.9024905799099348
AE512_256x128_cnf_month,ga1week-first,80,base_models,0.0005773257580585778,1.25439453125,1.0303678512573242,0.8968499073502162,0.89840088227185
AE512_256x128_cnf_week,ga1week-first,80,base_models,0.0006618013139814138,1.25439453125,1.0595457553863525,0.8961278426551936,0.8972750666299054
AE512_128x64_cnf_month,ga1week-first,80,base_models,0.0008796335314400494,0.56591796875,0.9750576019287109,0.9040050858232677,0.9076141898722543
AE512_128x64_cnf_week,ga1week-first,80,base_models,0.001039728056639433,0.56591796875,0.6496782302856445,0.9012875536480687,0.902191894127378
AE512_64x32_cnf_month,ga1week-first,80,base_models,0.0015106635401025414,0.26904296875,0.6231696605682373,0.9075108628181254,0.9092684495910301
AE512_64x32_cnf_week,ga1week-first,80,base_models,0.0018956151325255632,0.26904296875,0.7367630004882812,0.9029896278218426,0.9035015164047422
AE512_256x128_cnf_month,ga1week-first,80,pruned_models,0.014577607624232769,1.1103515625,1.0299177169799805,0.6582278481012658,0.5
AE512_256x128_cnf_week,ga1week-first,80,pruned_models,0.010609624907374382,1.0859375,1.0539305210113525,0.7330604820372897,0.6493428912783752
AE512_128x64_cnf_month,ga1week-first,80,pruned_models,0.019666725769639015,0.50244140625,0.9298529624938965,0.6582278481012658,0.5
AE512_128x64_cnf_week,ga1week-first,80,pruned_models,0.012993006967008114,0.5,0.6745777130126953,0.6644682605111294,0.5137395459976105
AE512_64x32_cnf_month,ga1week-first,80,pruned_models,0.02401944063603878,0.2421875,0.6211361885070801,0.6582278481012658,0.5
AE512_64x32_cnf_week,ga1week-first,80,pruned_models,0.01550137996673584,0.2421875,0.6809384822845459,0.6582278481012658,0.5
AE512_256x128_cnf_month,ga1week-first,80,fine-tuned_models,0.0006241684895940125,1.1103515625,1.1212882995605469,0.8958594730238394,0.8987225438838342
AE512_256x128_cnf_week,ga1week-first,80,fine-tuned_models,0.0007073934539221227,1.0859375,0.8294637203216553,0.8974831184775937,0.8985157614189871
AE512_128x64_cnf_month,ga1week-first,80,fine-tuned_models,0.0009653065353631973,0.50244140625,0.8080241680145264,0.9017632241813602,0.9047422111938241
AE512_128x64_cnf_week,ga1week-first,80,fine-tuned_models,0.0010707147885113955,0.5,0.7502837181091309,0.9002463054187192,0.9015026192445548
AE512_64x32_cnf_month,ga1week-first,80,fine-tuned_models,0.0015545710921287537,0.2421875,0.7299482822418213,0.9088639200998752,0.9109916367980885
AE512_64x32_cnf_week,ga1week-first,80,fine-tuned_models,0.001965007046237588,0.2421875,0.5940284729003906,0.9040247678018576,0.9056612443709218
AE512_256x128_cnf_month,pruning-first,90,base_models,0.000583353394176811,1.25439453125,0.7065351009368896,0.8984962406015038,0.9011809576325706
AE512_256x128_cnf_week,pruning-first,90,base_models,0.0006572532001882792,1.25439453125,0.6818389892578125,0.8948350964530181,0.8970453083356309
AE512_128x64_cnf_month,pruning-first,90,base_models,0.0008641671156510711,0.56591796875,0.684276819229126,0.9023650697392359,0.902398676592225
AE512_128x64_cnf_week,pruning-first,90,base_models,0.0010365910129621625,0.56591796875,0.7157931327819824,0.900990099009901,0.9026284348864995
AE512_64x32_cnf_month,pruning-first,90,base_models,0.0015147133963182569,0.26904296875,0.6552653312683105,0.9063856168629882,0.9080737064608032
AE512_64x32_cnf_week,pruning-first,90,base_models,0.0018426015740260482,0.26904296875,0.7223587036132812,0.901863354037267,0.9037772263578715
AE512_256x128_cnf_month,pruning-first,90,pruned_models,0.14806288480758667,1.19091796875,0.6651434898376465,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-first,90,pruned_models,0.09475235641002655,1.19091796875,0.6315872669219971,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-first,90,pruned_models,0.043754562735557556,0.53759765625,0.7210242748260498,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-first,90,pruned_models,0.10378797352313995,0.53759765625,0.6683940887451172,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-first,90,pruned_models,0.017736468464136124,0.2568359375,0.6011919975280762,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning-first,90,pruned_models,0.03516634553670883,0.2568359375,0.645042896270752,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-first,90,fine-tuned_models,0.0005983576993457973,1.19091796875,0.6439881324768066,0.8985687616677038,0.9006984652145943
AE512_256x128_cnf_week,pruning-first,90,fine-tuned_models,0.0006861145957373083,1.19091796875,0.6785244941711426,0.8954659949622166,0.8986536163955519
AE512_128x64_cnf_month,pruning-first,90,fine-tuned_models,0.0008630062220618129,0.53759765625,0.6904325485229492,0.9031476997578692,0.9030419998161934
AE512_128x64_cnf_week,pruning-first,90,fine-tuned_models,0.0010291439248248935,0.53759765625,0.6769778728485107,0.8995633187772926,0.9018702325153938
AE512_64x32_cnf_month,pruning-first,90,fine-tuned_models,0.0015172482235357165,0.2568359375,0.7269184589385986,0.9057071960297767,0.9074533590662623
AE512_64x32_cnf_week,pruning-first,90,fine-tuned_models,0.0019179731607437134,0.2568359375,0.6192607879638672,0.902665840049597,0.9044205495818399
AE512_256x128_cnf_month,pruning-first,80,base_models,0.0005815724725835025,1.25439453125,0.7171611785888672,0.8991282689912827,0.9012958367797078
AE512_256x128_cnf_week,pruning-first,80,base_models,0.0006428250926546752,1.25439453125,0.61824631690979,0.8968105065666041,0.89938884293723
AE512_128x64_cnf_month,pruning-first,80,base_models,0.0008515887893736362,0.56591796875,0.6587386131286621,0.9026993094789705,0.9054085102472199
AE512_128x64_cnf_week,pruning-first,80,base_models,0.0010143851395696402,0.56591796875,0.6809320449829102,0.8996282527881041,0.9013877400974175
AE512_64x32_cnf_month,pruning-first,80,base_models,0.001552287139929831,0.26904296875,0.8283658027648926,0.9044665012406948,0.906235640106608
AE512_64x32_cnf_week,pruning-first,80,base_models,0.001768001588061452,0.26904296875,1.0054583549499512,0.9014598540145985,0.9017323775388292
AE512_256x128_cnf_month,pruning-first,80,pruned_models,0.08835934102535248,1.1298828125,0.6539018154144287,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-first,80,pruned_models,0.17118684947490692,1.1298828125,0.721416711807251,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-first,80,pruned_models,0.09447262436151505,0.5087890625,0.6567847728729248,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-first,80,pruned_models,0.17461292445659637,0.5087890625,0.6450352668762207,0.6582278481012658,0.5
